date,cat_col,average,minimum,maximum,total_sum,total_count
2021-09-30,New York,4344.333333333,442,9765,26066,6
2021-09-30,North Carolina,2268,1315,3221,4536,2
2021-09-30,Oregon,2386,2386,2386,2386,1
2021-09-30,Pennsylvania,3673.5,2821,4526,7347,2
2021-09-30,Tennessee,978,978,978,978,1
2021-09-30,Texas,6628.111111111,3958,9938,59653,9
2021-09-30,Utah,2760.5,615,4906,5521,2
2021-09-30,Virginia,4199,4158,4240,8398,2
2021-09-30,Washington,3646,3646,3646,3646,1
2021-09-30,West Virginia,5213,5213,5213,5213,1
2021-09-30,Wisconsin,6005,6005,6005,12010,2
2021-09-30,Wyoming,5404,5404,5404,5404,1
2021-09-30,,,,,,7
2021-10-01,Alabama,8462,8462,8462,16924,2
2021-10-01,Arizona,2549.5,631,6593,10198,4
2021-10-01,California,5733.090909091,898,8762,63064,11
2021-10-01,District of Columbia,3097.75,2478,3829,12391,4
2021-10-01,Florida,6103.3,999,9872,61033,10
2021-10-01,Georgia,6943.333333333,6123,8584,20830,3
2021-10-01,Hawaii,4433,4433,4433,13299,3
2021-10-01,Illinois,4969,2222,7716,9938,2
2021-10-01,Indiana,4230.666666667,748,9136,12692,3
2021-10-01,Iowa,4282,4282,4282,4282,1
2021-10-01,Kansas,2928.375,1308,4161,23427,8
2021-10-01,Kentucky,7561,7561,7561,7561,1
2021-10-01,Maryland,3423.2,1537,7644,17116,5
2021-10-01,Minnesota,2063,2063,2063,2063,1
2021-10-01,Missouri,5321,5321,5321,5321,1
2021-10-01,Nebraska,2940,2940,2940,2940,1
2021-10-01,New Jersey,4273,4273,4273,4273,1
2021-10-01,New York,3293.5,2490,4097,6587,2
2021-10-01,North Carolina,1177,987,1367,2354,2
2021-10-01,Ohio,7212,7212,7212,7212,1
2021-10-01,Oklahoma,2380,2380,2380,2380,1
2021-10-01,Pennsylvania,4919.5,1330,8509,9839,2
2021-10-01,Tennessee,2890.857142857,455,8878,20236,7
2021-10-01,Texas,5717.666666667,3522,8930,17153,3
2021-10-01,Virginia,5191.5,5029,5354,10383,2
2021-10-01,Washington,4217,4217,4217,4217,1
2021-10-01,West Virginia,877.2,693,1000,4386,5
2021-10-01,,,,,,6
2021-10-02,Alaska,429,429,429,858,2
2021-10-02,Arizona,9440,9440,9440,9440,1
2021-10-02,California,3879.75,130,8590,15519,4
2021-10-02,Colorado,8190.5,8189,8195,32762,4
2021-10-02,District of Columbia,4468.75,2404,5157,17875,4
2021-10-02,Florida,3990,1346,7134,19950,5
2021-10-02,Georgia,6123.75,2012,8376,24495,4
2021-10-02,Illinois,1878,1704,1965,5634,3
2021-10-02,Indiana,9291,9291,9291,9291,1
2021-10-02,Iowa,4144,670,7945,20720,5
2021-10-02,Kentucky,4067,615,7261,16268,4
2021-10-02,Massachusetts,4988,4988,4988,4988,1
2021-10-02,Michigan,242,242,242,242,1
2021-10-02,Missouri,4188,4188,4188,4188,1
2021-10-02,Nebraska,2471,2471,2471,2471,1
2021-10-02,Nevada,5417,2444,8518,16251,3
2021-10-02,New Jersey,1762.333333333,690,2506,5287,3
2021-10-02,New York,4221,3325,5655,16884,4
2021-10-02,Ohio,6667.5,4016,9319,13335,2
2021-10-02,Oklahoma,8382,8382,8382,8382,1
2021-10-02,Oregon,4625,4625,4625,4625,1
2021-10-02,Pennsylvania,7478.571428571,2685,9896,52350,7
2021-10-02,South Dakota,334,334,334,334,1
2021-10-02,Tennessee,8035,8035,8035,8035,1
2021-10-02,Texas,4459.571428571,584,8365,31217,7
2021-10-02,Virginia,4613,775,9712,13839,3
2021-10-02,Washington,4252,4252,4252,4252,1
2021-10-02,West Virginia,5506.5,4170,6843,11013,2
2021-10-02,Wisconsin,1120,1120,1120,1120,1
2021-10-02,,,,,,14
2021-10-03,Arizona,4521.75,2692,5537,18087,4
2021-10-03,California,6266.2,534,9045,62662,10
2021-10-03,Colorado,3275.666666667,1179,4995,9827,3
2021-10-03,District of Columbia,6401.666666667,4304,9006,19205,3
2021-10-03,Florida,4563,3666,6329,13689,3
2021-10-03,Georgia,4954,4914,4994,9908,2
2021-10-03,Illinois,5073,5073,5073,5073,1
2021-10-03,Indiana,1081,1081,1081,1081,1
2021-10-03,Iowa,8514.5,7813,9216,17029,2
2021-10-03,Kansas,2634,2634,2634,2634,1
2021-10-03,Louisiana,8506.666666667,7016,9252,25520,3
2021-10-03,Maryland,2072,2072,2072,2072,1
2021-10-03,Massachusetts,159,159,159,159,1
2021-10-03,Minnesota,8015,6044,9986,16030,2
2021-10-03,Mississippi,7842,7842,7842,7842,1
2021-10-03,Missouri,5889,4181,8934,17667,3
2021-10-03,Nevada,1537,1537,1537,4611,3
2021-10-03,New York,2678.5,793,4564,5357,2
2021-10-03,North Carolina,2895,1979,3811,5790,2
2021-10-03,Ohio,741,741,741,741,1
2021-10-03,Oklahoma,5243,5243,5243,5243,1
2021-10-03,Pennsylvania,5997.6,3366,8640,29988,5
2021-10-03,South Dakota,1627,1627,1627,1627,1
2021-10-03,Tennessee,5783,2551,9893,23132,4
2021-10-03,Texas,4698,1618,7648,37584,8
2021-10-03,Utah,850,850,850,850,1
2021-10-03,Virginia,2642,427,4857,5284,2
2021-10-03,Washington,4923.5,1902,7945,9847,2
2021-10-03,West Virginia,643,643,643,643,1
2021-10-03,,,,,,18
2021-10-04,Alabama,3359.5,2474,4245,6719,2
2021-10-04,Arizona,7022.4,3923,8248,35112,5
2021-10-04,Arkansas,3315,3315,3315,3315,1
2021-10-04,California,5308.727272727,726,9501,58396,11
2021-10-04,Colorado,3789,2348,6671,11367,3
2021-10-04,Connecticut,2512,566,4458,5024,2
2021-10-04,Delaware,6123,6123,6123,6123,1
2021-10-04,District of Columbia,1524,1524,1524,1524,1
2021-10-04,Florida,4850.545454545,419,8859,53356,11
2021-10-04,Hawaii,8564,8564,8564,8564,1
2021-10-04,Illinois,7044,5418,8670,14088,2
2021-10-04,Indiana,4706,4057,5355,9412,2
2021-10-04,Kansas,3244,3233,3255,6488,2
2021-10-04,Louisiana,466,466,466,466,1
2021-10-04,Maryland,6194,5346,7466,30970,5
2021-10-04,Michigan,4988,4988,4988,4988,1
2021-10-04,Minnesota,9131,9131,9131,18262,2
2021-10-04,Missouri,8574.5,7533,9616,17149,2
2021-10-04,Nebraska,6516,6516,6516,13032,2
2021-10-04,Nevada,8171,7204,9138,16342,2
2021-10-04,New York,4348.8,2289,8907,21744,5
2021-10-04,North Carolina,4562,4562,4562,4562,1
2021-10-04,Ohio,2868,2868,2868,2868,1
2021-10-04,Oklahoma,3013,2465,3561,6026,2
2021-10-04,Pennsylvania,4163,1020,9981,20815,5
2021-10-04,Texas,3759.75,946,9637,30078,8
2021-10-04,Virginia,5292.25,2870,7259,21169,4
2021-10-04,Washington,1609,1609,1609,1609,1
2021-10-04,,,,,,16
2021-10-05,Alabama,2684.8,486,7764,13424,5
2021-10-05,Alaska,879,879,879,879,1
2021-10-05,Arizona,3689.5,2548,4831,7379,2
2021-10-05,California,2579.8,886,5764,12899,5
2021-10-05,Colorado,550,550,550,550,1
2021-10-05,District of Columbia,7390.75,4626,9312,29563,4
2021-10-05,Florida,5917.428571429,3494,9949,41422,7
2021-10-05,Georgia,4354.2,879,8995,21771,5
2021-10-05,Hawaii,4013,4013,4013,4013,1
2021-10-05,Illinois,850.5,111,1590,1701,2
2021-10-05,Indiana,4694.666666667,3964,5060,14084,3
2021-10-05,Iowa,5277,5277,5277,5277,1
2021-10-05,Kansas,325,325,325,325,1
2021-10-05,Kentucky,4118.5,575,7662,8237,2
2021-10-05,Louisiana,8474,8474,8474,8474,1
2021-10-05,Massachusetts,650,650,650,650,1
2021-10-05,Michigan,4681,2666,6696,9362,2
2021-10-05,Minnesota,5565,5565,5565,5565,1
2021-10-05,Nevada,1212,1212,1212,1212,1
2021-10-05,New York,5236.75,1990,8693,20947,4
2021-10-05,North Carolina,5594,5594,5594,11188,2
2021-10-05,North Dakota,7844,7844,7844,7844,1
2021-10-05,Ohio,6644.5,4795,8494,13289,2
2021-10-05,Oklahoma,2325.5,379,4272,4651,2
2021-10-05,Oregon,645,645,645,645,1
2021-10-05,South Carolina,1796.5,1355,2238,3593,2
2021-10-05,South Dakota,6393,6393,6393,6393,1
2021-10-05,Tennessee,4890.6,2330,6145,24453,5
2021-10-05,Texas,5318.444444444,104,9861,47866,9
2021-10-05,Virginia,7656.5,5456,9857,15313,2
2021-10-05,Washington,7476.666666667,6525,9380,22430,3
2021-10-05,West Virginia,7614.5,6541,8688,15229,2
2021-10-05,Wisconsin,3910,3910,3910,11730,3
2021-10-05,,,,,,6
2021-10-06,Alabama,1642.5,305,2980,3285,2
2021-10-06,Arizona,6503,4570,8436,13006,2
2021-10-06,California,4800.611111111,1123,8385,86411,18
2021-10-06,Colorado,1325,1325,1325,1325,1
2021-10-06,Delaware,2428,2428,2428,2428,1
2021-10-06,District of Columbia,7697,7697,7697,7697,1
2021-10-06,Florida,3395,391,9292,40740,12
2021-10-06,Georgia,2719,2719,2719,2719,1
2021-10-06,Hawaii,7524,7524,7524,7524,1
2021-10-06,Idaho,7913,7913,7913,7913,1
2021-10-06,Illinois,5806,5086,6526,11612,2
2021-10-06,Kansas,8527,7135,9223,25581,3
2021-10-06,Kentucky,6901,6901,6901,6901,1
2021-10-06,Louisiana,5828.5,2431,9226,11657,2
2021-10-06,Maryland,3070.5,2051,4090,6141,2
2021-10-06,Minnesota,769.5,250,1289,1539,2
2021-10-06,Nebraska,6024.5,2202,9847,12049,2
2021-10-06,Nevada,7049,7049,7049,14098,2
2021-10-06,New Mexico,3922,3922,3922,3922,1
2021-10-06,New York,7258.166666667,6114,8698,43549,6
2021-10-06,North Carolina,6648,3748,9509,19944,3
2021-10-06,Ohio,901.5,452,1351,1803,2
2021-10-06,Pennsylvania,3523,3523,3523,3523,1
2021-10-06,South Carolina,5968,5968,5968,11936,2
2021-10-06,Tennessee,4268.666666667,2426,7954,12806,3
2021-10-06,Texas,3460.75,941,6390,41529,12
2021-10-06,Utah,2818,1063,3961,8454,3
2021-10-06,Virginia,5134.333333333,1041,8989,15403,3
2021-10-06,Washington,5911,5911,5911,5911,1
2021-10-06,,,,,,5
2021-10-07,Alabama,2461.333333333,503,4277,7384,3
2021-10-07,Arkansas,557,557,557,557,1
2021-10-07,California,6568.8,1151,9439,32844,5
2021-10-07,Connecticut,6576,5089,9550,19728,3
2021-10-07,District of Columbia,372,372,372,372,1
2021-10-07,Florida,4117.222222222,192,8641,37055,9
2021-10-07,Illinois,9185,9185,9185,9185,1
2021-10-07,Indiana,8929,8929,8929,8929,1
2021-10-07,Iowa,2955,2955,2955,2955,1
2021-10-07,Kentucky,8758,8758,8758,17516,2
2021-10-07,Maryland,5721,1236,9635,22884,4
2021-10-07,Minnesota,2964.5,1451,5628,17787,6
2021-10-07,Mississippi,3769,842,6696,7538,2
2021-10-07,Missouri,7248,6627,7869,14496,2
2021-10-07,Nevada,1189,1189,1189,1189,1
2021-10-07,New York,6733.333333333,5158,9884,20200,3
2021-10-07,North Carolina,3602,3602,3602,7204,2
2021-10-07,North Dakota,7784,7784,7784,15568,2
2021-10-07,Oklahoma,5831.75,4601,6242,23327,4
2021-10-07,Oregon,2049,2049,2049,2049,1
2021-10-07,Pennsylvania,5370.6,581,7660,26853,5
2021-10-07,Texas,3192.692307692,713,7931,41505,13
2021-10-07,Utah,3444,3444,3444,6888,2
2021-10-07,Virginia,1329,1229,1429,2658,2
2021-10-07,Washington,2603,200,5006,5206,2
2021-10-07,Wisconsin,2750.6,1965,3929,13753,5
2021-10-07,,,,,,6
2021-10-08,Alabama,7464.666666667,1640,9853,44788,6
2021-10-08,California,5640.111111111,544,8857,101522,18
2021-10-08,Colorado,3172.5,277,6053,12690,4
2021-10-08,Connecticut,3916,3916,3916,11748,3
2021-10-08,District of Columbia,3442.5,3143,3742,6885,2
2021-10-08,Florida,2498,474,6506,22482,9
2021-10-08,Georgia,7531,7531,7531,7531,1
2021-10-08,Illinois,4532.8,1963,7229,22664,5
2021-10-08,Indiana,5748,5748,5748,5748,1
2021-10-08,Kentucky,5916.5,778,8796,23666,4
2021-10-08,Louisiana,6971,6971,6971,13942,2
2021-10-08,Maryland,8523,8523,8523,8523,1
2021-10-08,Massachusetts,3626.666666667,2207,6466,10880,3
2021-10-08,Minnesota,2507,2507,2507,2507,1
2021-10-08,Nevada,4146,536,9616,12438,3
2021-10-08,New Mexico,2766,2766,2766,2766,1
2021-10-08,New York,6667,6667,6667,6667,1
2021-10-08,North Carolina,5345,5345,5345,16035,3
2021-10-08,Ohio,4862.833333333,892,9516,29177,6
2021-10-08,Oklahoma,1277,1277,1277,1277,1
2021-10-08,Texas,4311.857142857,139,8060,30183,7
2021-10-08,Virginia,3787,787,6787,7574,2
2021-10-08,Washington,2235.333333333,1252,2727,6706,3
2021-10-08,West Virginia,8349,8349,8349,8349,1
2021-10-08,,,,,,4
2021-10-09,Alabama,1727,1727,1727,1727,1
2021-10-09,Arizona,1546,520,3598,4638,3
2021-10-09,California,7215.416666667,526,9617,86585,12
2021-10-09,Colorado,7583,7583,7583,7583,1
2021-10-09,Delaware,5112,5112,5112,10224,2
2021-10-09,District of Columbia,5344.625,3129,9260,42757,8
2021-10-09,Florida,4421.454545455,28,9687,48636,11
2021-10-09,Georgia,2868.75,249,5395,11475,4
2021-10-09,Idaho,3090,3090,3090,3090,1
2021-10-09,Illinois,2001,2001,2001,2001,1
2021-10-09,Indiana,8016,8016,8016,8016,1
2021-10-09,Louisiana,7591.5,5756,9427,15183,2
2021-10-09,Maryland,7856,7856,7856,7856,1
2021-10-09,Massachusetts,3708.5,3081,4336,7417,2
2021-10-09,Michigan,5715,5715,5715,5715,1
2021-10-09,Minnesota,4380,4380,4380,4380,1
2021-10-09,Mississippi,5187,5187,5187,5187,1
2021-10-09,Missouri,6887,6887,6887,6887,1
2021-10-09,Nebraska,3928,3928,3928,3928,1
2021-10-09,Nevada,7473,7473,7473,7473,1
2021-10-09,New Hampshire,522,522,522,522,1
2021-10-09,New Jersey,9901,9901,9901,19802,2
2021-10-09,New Mexico,34,34,34,34,1
2021-10-09,New York,3125,544,7281,9375,3
2021-10-09,North Carolina,4940.5,782,9099,9881,2
2021-10-09,Ohio,7229.8,5991,8997,36149,5
2021-10-09,Oklahoma,6090,6090,6090,6090,1
2021-10-09,Oregon,4458.75,529,5896,17835,4
2021-10-09,South Carolina,7867,7867,7867,7867,1
2021-10-09,Texas,5905.2,3588,7735,29526,5
2021-10-09,Virginia,6653.333333333,5930,7019,19960,3
2021-10-09,West Virginia,7664.666666667,7498,7748,22994,3
2021-10-09,,,,,,9
2021-10-10,Alabama,6115.5,3422,8809,12231,2
2021-10-10,Alaska,6773,6773,6773,6773,1
2021-10-10,Arizona,2350.5,2005,2696,4701,2
2021-10-10,California,4531.4,1158,9515,45314,10
2021-10-10,Colorado,8234,6520,9222,49404,6
2021-10-10,Connecticut,7529,7529,7529,7529,1
2021-10-10,District of Columbia,5436.25,2495,7912,21745,4
2021-10-10,Florida,6399.428571429,916,9968,44796,7
2021-10-10,Georgia,8840,8840,8840,8840,1
2021-10-10,Illinois,2458,493,4423,4916,2
2021-10-10,Indiana,8963,8963,8963,17926,2
2021-10-10,Louisiana,6243,6243,6243,6243,1
2021-10-10,Maine,9489,9489,9489,9489,1
2021-10-10,Minnesota,3208.833333333,2010,5531,19253,6
2021-10-10,Missouri,7536,1629,9505,30144,4
2021-10-10,Nevada,409,409,409,409,1
2021-10-10,New Jersey,7939,7939,7939,7939,1
2021-10-10,New York,6679.6,4495,8234,33398,5
2021-10-10,North Carolina,3451,411,6491,6902,2
2021-10-10,Ohio,6462.4,3576,9179,32312,5
2021-10-10,Oklahoma,5952.666666667,4664,6597,17858,3
2021-10-10,Pennsylvania,1461.333333333,109,3750,4384,3
2021-10-10,Tennessee,596,596,596,596,1
2021-10-10,Texas,4493,212,9654,49423,11
2021-10-10,Virginia,2471.5,1183,3760,4943,2
2021-10-10,Wisconsin,4411,4411,4411,4411,1
2021-10-10,,,,,,7
2021-10-11,Alabama,2710,1130,4040,8130,3
2021-10-11,Arizona,7214.666666667,5282,8707,21644,3
2021-10-11,Arkansas,5911,5911,5911,11822,2
2021-10-11,California,5509.153846154,2140,8387,71619,13
2021-10-11,Colorado,9542,9542,9542,28626,3
2021-10-11,Connecticut,6672,6672,6672,6672,1
2021-10-11,District of Columbia,3355.285714286,97,8768,23487,7
2021-10-11,Florida,7205.857142857,172,9625,50441,7
2021-10-11,Georgia,4695.2,164,8038,23476,5
2021-10-11,Illinois,8356,8356,8356,8356,1
2021-10-11,Indiana,3586,3586,3586,10758,3
2021-10-11,Maryland,6689.5,3442,8598,26758,4
2021-10-11,Massachusetts,6634.333333333,5788,7623,39806,6
2021-10-11,Michigan,5622,5622,5622,5622,1
2021-10-11,Minnesota,287,287,287,287,1
2021-10-11,Missouri,8836,8836,8836,8836,1
2021-10-11,Nebraska,4337,4337,4337,4337,1
2021-10-11,Nevada,5989.25,3082,9061,23957,4
2021-10-11,New Jersey,3617.333333333,1532,7788,10852,3
2021-10-11,New York,6068.571428571,481,9051,42480,7
2021-10-11,North Carolina,1811,1811,1811,1811,1
2021-10-11,Ohio,5320.666666667,1917,8211,15962,3
2021-10-11,Oklahoma,7253,7253,7253,7253,1
2021-10-11,Pennsylvania,7182.666666667,5874,9152,43096,6
2021-10-11,Rhode Island,8979,8979,8979,8979,1
2021-10-11,Tennessee,7666,7666,7666,15332,2
2021-10-11,Texas,4935.1,2722,9602,49351,10
2021-10-11,Utah,284,284,284,284,1
2021-10-11,Virginia,4379.666666667,1246,6944,13139,3
2021-10-11,Washington,3242,3242,3242,3242,1
2021-10-11,West Virginia,7300,7300,7300,7300,1
2021-10-11,,,,,,10
2021-10-12,Alabama,6928,5991,8578,20784,3
2021-10-12,Arizona,3842,2432,5252,7684,2
2021-10-12,California,3496.375,175,6216,27971,8
2021-10-12,Colorado,4707.333333333,2450,6929,14122,3
2021-10-12,Connecticut,8700,8700,8700,8700,1
2021-10-12,District of Columbia,5640,5640,5640,5640,1
2021-10-12,Florida,6150.5,4597,9256,36903,6
2021-10-12,Georgia,271,271,271,271,1
2021-10-12,Idaho,7121,7121,7121,7121,1
2021-10-12,Illinois,6681,3436,9926,13362,2
2021-10-12,Indiana,8419.25,7775,8634,33677,4
2021-10-12,Kansas,2212.2,1590,2679,11061,5
2021-10-12,Massachusetts,7919,7919,7919,7919,1
2021-10-12,Minnesota,8945,8945,8945,8945,1
2021-10-12,Missouri,6882.333333333,4782,9336,20647,3
2021-10-12,New York,5310.5,792,9527,21242,4
2021-10-12,North Carolina,5753.5,1575,9932,11507,2
2021-10-12,Ohio,2095,2095,2095,4190,2
2021-10-12,Oklahoma,1380,1380,1380,1380,1
2021-10-12,Pennsylvania,5244,5244,5244,10488,2
2021-10-12,Rhode Island,8356,8356,8356,8356,1
2021-10-12,South Carolina,6943,4034,9852,13886,2
2021-10-12,Tennessee,5458.75,2114,8858,21835,4
2021-10-12,Texas,6170.25,3078,7688,49362,8
2021-10-12,Utah,186,186,186,186,1
2021-10-12,Virginia,5358,902,8712,21432,4
2021-10-12,,,,,,14
2021-10-13,Alabama,6334,6334,6334,12668,2
2021-10-13,Arizona,5781,5781,5781,5781,1
2021-10-13,Arkansas,6792,6792,6792,13584,2
2021-10-13,California,5726.333333333,1720,9785,34358,6
2021-10-13,Colorado,6848.333333333,3088,9552,41090,6
2021-10-13,Connecticut,4210,4210,4210,4210,1
2021-10-13,Delaware,821,821,821,821,1
2021-10-13,District of Columbia,4932.8,149,9186,24664,5
2021-10-13,Florida,4156.375,734,8250,33251,8
2021-10-13,Georgia,3458,3458,3458,3458,1
2021-10-13,Illinois,5808.666666667,4567,8292,17426,3
2021-10-13,Indiana,5988,5988,5988,11976,2
2021-10-13,Iowa,8883,8883,8883,17766,2
2021-10-13,Kansas,5549,5549,5549,5549,1
2021-10-13,Kentucky,2958,2958,2958,2958,1
2021-10-13,Louisiana,9719,9719,9719,9719,1
2021-10-13,Maryland,2818,2818,2818,2818,1
2021-10-13,Massachusetts,5764,5764,5764,5764,1
2021-10-13,Michigan,5183,2911,7455,10366,2
2021-10-13,Minnesota,7672.5,5681,9664,15345,2
2021-10-13,Missouri,1637,1637,1637,1637,1
2021-10-13,Nevada,8405,8405,8405,8405,1
2021-10-13,New York,5138.333333333,4115,6287,15415,3
2021-10-13,Ohio,1992.5,575,4138,7970,4
2021-10-13,Oklahoma,9163.5,8403,9924,18327,2
2021-10-13,Oregon,2141.333333333,1309,3806,6424,3
2021-10-13,Pennsylvania,5084,5084,5084,5084,1
2021-10-13,South Carolina,3550,3550,3550,3550,1
2021-10-13,Tennessee,4643,1889,7397,9286,2
2021-10-13,Texas,5173.888888889,1058,8614,46565,9
2021-10-13,Virginia,3553.333333333,1190,8280,10660,3
2021-10-13,Washington,2154.75,1458,4245,8619,4
2021-10-13,Wisconsin,4781,4781,4781,4781,1
2021-10-13,,,,,,9
2021-10-14,Alabama,1948,1948,1948,1948,1
2021-10-14,Arizona,6752,6752,6752,6752,1
2021-10-14,California,5078.666666667,1248,9214,30472,6
2021-10-14,Colorado,6382.8,3154,8180,31914,5
2021-10-14,Connecticut,6697,2931,8405,40182,6
2021-10-14,District of Columbia,4401,751,9705,22005,5
2021-10-14,Florida,4069.5,459,9595,40695,10
2021-10-14,Georgia,4039,596,7482,8078,2
2021-10-14,Idaho,1793,1793,1793,1793,1
2021-10-14,Illinois,3182,377,5987,6364,2
2021-10-14,Indiana,6348.5,4125,8954,25394,4
2021-10-14,Louisiana,3357,3357,3357,3357,1
2021-10-14,Maryland,7110,7110,7110,7110,1
2021-10-14,Michigan,8129,8129,8129,8129,1
2021-10-14,Minnesota,5857.5,2567,9148,11715,2
2021-10-14,Mississippi,7308,7308,7308,7308,1
2021-10-14,Montana,4418.5,1080,7757,8837,2
2021-10-14,Nevada,5556,5556,5556,5556,1
2021-10-14,New Jersey,2108,2108,2108,2108,1
2021-10-14,New York,5779.375,3269,9239,46235,8
2021-10-14,North Carolina,5616.666666667,3543,7370,16850,3
2021-10-14,Ohio,4838,2524,9719,19352,4
2021-10-14,Oklahoma,2226,2226,2226,4452,2
2021-10-14,Pennsylvania,4951.333333333,4231,5314,14854,3
2021-10-14,Tennessee,7019,7019,7019,7019,1
2021-10-14,Texas,3717.5,486,9148,52045,14
2021-10-14,Virginia,6529,6529,6529,13058,2
2021-10-14,Washington,2346,2346,2346,2346,1
2021-10-14,West Virginia,9682,9682,9682,19364,2
2021-10-14,,,,,,9
2021-10-15,Alabama,9666,9666,9666,28998,3
2021-10-15,Arizona,1665,1665,1665,1665,1
2021-10-15,California,3188.428571429,531,5999,22319,7
2021-10-15,Colorado,6700,1216,9442,20100,3
2021-10-15,Connecticut,6978,6978,6978,6978,1
2021-10-15,Delaware,3532,3532,3532,3532,1
2021-10-15,District of Columbia,4790,2253,7327,9580,2
2021-10-15,Florida,5653.666666667,2154,9495,16961,3
2021-10-15,Georgia,5245,4,8431,52450,10
2021-10-15,Idaho,102,102,102,102,1
2021-10-15,Illinois,2158,2158,2158,4316,2
2021-10-15,Indiana,7879.714285714,6144,9769,55158,7
2021-10-15,Iowa,7909.75,4395,9189,31639,4
2021-10-15,Kansas,50,50,50,50,1
2021-10-15,Kentucky,1499,1499,1499,1499,1
2021-10-15,Maryland,1292,1292,1292,1292,1
2021-10-15,Michigan,9921,9921,9921,9921,1
2021-10-15,Minnesota,5961.25,3097,8140,23845,4
2021-10-15,Missouri,5792.666666667,1564,9172,17378,3
2021-10-15,Nevada,75,75,75,75,1
2021-10-15,New York,5104,1166,9042,10208,2
2021-10-15,North Carolina,3906,69,7542,11718,3
2021-10-15,North Dakota,7547,7547,7547,7547,1
2021-10-15,Ohio,5833.8,2884,7880,29169,5
2021-10-15,Oklahoma,3930,2137,7516,11790,3
2021-10-15,Pennsylvania,2838.5,689,4575,17031,6
2021-10-15,South Carolina,4234.5,871,7598,8469,2
2021-10-15,Tennessee,2726,2726,2726,2726,1
2021-10-15,Texas,6362.833333333,1541,9414,38177,6
2021-10-15,Utah,2591,2591,2591,2591,1
2021-10-15,Washington,756,756,756,756,1
2021-10-15,,,,,,10
2021-10-16,Arizona,6362.5,5640,7085,12725,2
2021-10-16,California,5952,878,9920,41664,7
2021-10-16,Colorado,5409,5122,5696,10818,2
2021-10-16,Connecticut,6867,6867,6867,6867,1
2021-10-16,District of Columbia,5336.5,5270,5403,10673,2
2021-10-16,Florida,5573.333333333,1804,7236,33440,6
2021-10-16,Georgia,4914.666666667,1247,7570,14744,3
2021-10-16,Illinois,9853,9853,9853,9853,1
2021-10-16,Iowa,5599,5599,5599,5599,1
2021-10-16,Kansas,3916.666666667,1474,5138,11750,3
2021-10-16,Kentucky,5901,3709,8093,11802,2
2021-10-16,Louisiana,2618,2618,2618,2618,1
2021-10-16,Maryland,6183.333333333,3375,8878,18550,3
2021-10-16,Michigan,2212,2212,2212,2212,1
2021-10-16,Mississippi,9246,9246,9246,9246,1
2021-10-16,New Jersey,9635,9635,9635,9635,1
2021-10-16,New York,3865.8,479,8112,38658,10
2021-10-16,North Carolina,3216,3216,3216,3216,1
2021-10-16,Ohio,5489,992,9986,10978,2
2021-10-16,Oklahoma,2550,378,6894,7650,3
2021-10-16,Pennsylvania,5332.666666667,1133,9669,15998,3
2021-10-16,South Carolina,599,599,599,599,1
2021-10-16,Tennessee,4944,4944,4944,4944,1
2021-10-16,Texas,4554.4,1507,9521,45544,10
2021-10-16,Virginia,5188.25,3444,7611,20753,4
2021-10-16,Washington,2420,2420,2420,2420,1
2021-10-16,West Virginia,4323,4323,4323,4323,1
2021-10-16,,,,,,8
2021-10-17,Alabama,852,852,852,1704,2
2021-10-17,Alaska,2846,2846,2846,2846,1
2021-10-17,Arizona,7485,7485,7485,7485,1
2021-10-17,California,4366.2,1040,8619,43662,10
2021-10-17,Colorado,8769,8769,8769,17538,2
2021-10-17,Connecticut,2514,2514,2514,5028,2
2021-10-17,Delaware,8762,8762,8762,8762,1
2021-10-17,District of Columbia,4264,4264,4264,8528,2
